conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1988905016103428109,Thu Nov 13 11:36:35 +0000 2025,0,@mirageofbarnes naik mrt soalnya drivernya pulkam (udah h-10 lebaran),1988934009301397707,,mirageofbarnes,in,,0,0,0,https://x.com/undefined/status/1988934009301397707,1160912774970478599,
1988924851336405405,Thu Nov 13 11:27:56 +0000 2025,0,@_melampiaskan Bener naik mrt aja bisa salah,1988931834198262175,,_melampiaskan,in,,0,2,0,https://x.com/undefined/status/1988931834198262175,796080967,
1988931217471991934,Thu Nov 13 11:25:29 +0000 2025,0,udah jalan ke mrt tapi kayak ah naik gojek ajadeh NANGGUNG AMAT,1988931217471991934,,,in,,0,0,0,https://x.com/undefined/status/1988931217471991934,1243406352728219664,
1988927881469444603,Thu Nov 13 11:12:14 +0000 2025,0,Tadi naik mrt pukul 5.15 skrg masih dalam mrt yang tersengguk sengguk.,1988927881469444603,,,in,,0,1,0,https://x.com/undefined/status/1988927881469444603,496610621,
1988925044928770262,Thu Nov 13 11:00:57 +0000 2025,0,Takde kesabaran siot naik mrt ni dah la panas ramai berhenti 15 min every stop,1988925044928770262,,,in,,0,0,0,https://x.com/undefined/status/1988925044928770262,1274319362120249345,
1988922867258458333,Thu Nov 13 10:52:18 +0000 2025,0,baru nak naik erl dekat putrajaya. what happened mrt kajang lineeee dari pasar seni nak ke trx tadi took 20+ mins istg!!,1988922867258458333,,,in,,0,1,0,https://x.com/undefined/status/1988922867258458333,2848485667,
1988920734849118646,Thu Nov 13 10:43:50 +0000 2025,0,pernah juga jadi balik kerja naik MRT. orang tapping bahu kita ingat kan kenapa lah. tiba2 dia tunjuk pc wonwoo dino aaaaaaaaaaaa CARAT!!!!!!!! kat beg kita ada keychain kimja &amp; Foxdungie,1988920734849118646,,,in,,0,1,0,https://x.com/undefined/status/1988920734849118646,1780832773802242048,
1988859407107801375,Thu Nov 13 10:00:56 +0000 2025,0,@PrinceRomeon Skrg kelapa gading nih? Katanya ga seenak naik MRT bnr ga?,1988909940052775376,,PrinceRomeon,in,,0,1,0,https://x.com/undefined/status/1988909940052775376,1569701021580161025,
1988844102838858009,Thu Nov 13 08:36:54 +0000 2025,0,@mudacumasekali_ duren kalibata teh terdekat mah kalau naik mrt bisa turun di mrt blok m bca,1988888792044863690,,mudacumasekali_,in,,0,0,0,https://x.com/undefined/status/1988888792044863690,1707368130467819520,
1988548039188111760,Thu Nov 13 08:24:48 +0000 2025,0,@sumatranese_tgr Mau naik MRT kemana tuh? ,1988885747114315981,,noldnuldnald,in,,0,1,0,https://x.com/undefined/status/1988885747114315981,149520576,
1988882621879734483,Thu Nov 13 08:12:23 +0000 2025,1,This Bangkok trip the frequency of naik bas dan naik train sama. Advantage naik bas boleh berenti depan hotel pastu bayar maximum THB 20/journey. Dah topap Rabbit Card pastu tak berapa pakai pulak. Dah la banyak naik MRT jugak pakai Visa/Mastercard ,1988882621879734483,,,in,,0,0,0,https://x.com/undefined/status/1988882621879734483,262415141,
1988410747777675598,Thu Nov 13 07:57:35 +0000 2025,0,@gatras_id Kami yang dari Batam klo jalan2 ke Jakarta. Jg pengen naik Whooosh. Masag naik MRT di Sg mulu. Ogah deh,1988878897509814487,,gatras_id,in,,0,0,0,https://x.com/undefined/status/1988878897509814487,1978039097324339200,
1988831894612422956,Thu Nov 13 04:50:49 +0000 2025,0,pengen healing tapi saldo cuma cukup buat naik mrt? dateng aja ke EMINA beauty co-lab di the space senayan city bisa skin+soul scan bareng psikolog dan dermatolog #EminaBeautyCoLab,1988831894612422956,,,in,,0,0,0,https://x.com/undefined/status/1988831894612422956,1894340069173202945,
1988831864849563837,Thu Nov 13 04:50:41 +0000 2025,0,Siapa yang sama pengen healing tapi saldo cuma cukup buat naik MRT? Dateng aja ke EMINA Beauty Co-Lab di The Space Senayan City bisa Skin+Soul Scan: cek kulit sama dermatolog curhat overthinking sama psikolog. #EminaBeautyCoLab #GengCintaEmina,1988831864849563837,,,in,,0,0,0,https://x.com/undefined/status/1988831864849563837,1856433630362628096,
1988831807970648108,Thu Nov 13 04:50:28 +0000 2025,0,Kalian kepengen healing tapi duitnya mepet buat naik MRT aja mending kalian ke #EminaBeautyCoLab aja deh disana banyak banget kegiatan menarik sama EMINA,1988831807970648108,,,in,,0,0,0,https://x.com/undefined/status/1988831807970648108,1902207035934158848,
1988831734348067234,Thu Nov 13 04:50:10 +0000 2025,0,Penge liburan tapi duit mepet buat naik MRT doang jadi aku ke #EminaBeautyCoLab deh ikutan kegiatan menarik disana sama EMINA,1988831734348067234,,,in,,0,0,0,https://x.com/undefined/status/1988831734348067234,1904365762019725312,
1988831703847075880,Thu Nov 13 04:50:03 +0000 2025,0,Pengen healing tapi saldo cuma cukup buat naik MRT? Dateng aja ke EMINA Beauty Co-Lab di The Space Senayan City bisa Skin+Soul Scan: cek kulit sama dermatolog curhat overthinking sama psikolog. Versi dewasa dari bimbel cinta. #EminaBeautyCoLab,1988831703847075880,,,in,,0,0,0,https://x.com/undefined/status/1988831703847075880,1912343188045721601,
1988831703494758546,Thu Nov 13 04:50:03 +0000 2025,0,Pengen healing tapi saldo cuma cukup buat naik MRT? Dateng aja ke EMINA beauty co-lab di the space senayan city bisa skin+soul scan: cek kulit sama dermatolog curhat overthinking sama psikolog. Versi dewasa dari bimbel cinta. #EminaBeautyCoLab,1988831703494758546,,,in,,0,0,0,https://x.com/undefined/status/1988831703494758546,1821008613835730944,
1988831067940204718,Thu Nov 13 04:47:31 +0000 2025,0,Nonton konten Emina Co-Lab di Senayan City bikin iri sih anak Jakarta tinggal naik MRT. Kita yang di luar kota cuma bisa spam komen: Kapan ke sini? Tapi yaudah minimal timeline rame dulu sama cerita #EminaBeautyCoLab dan #GengCintaEmina.,1988831067940204718,,,in,,0,0,0,https://x.com/undefined/status/1988831067940204718,1704402564484325376,
1988830721423691806,Thu Nov 13 04:46:09 +0000 2025,0,yuu yg mau healing tapi saldo cuma cukup buat naik MRT? Dateng aja ke EMINA Beauty Co-Lab di The Space Senayan City bisa Skin+Soul Scan: cek kulit sama dermatolog curhat overthinking sama psikolog. Versi dewasa dari bimbel cinta. #EminaBeautyCoLab #GengCintaEmina,1988830721423691806,,,in,,0,0,0,https://x.com/undefined/status/1988830721423691806,1843157127856320513,
1988826071727509613,Thu Nov 13 04:27:40 +0000 2025,1,Pov gue ngajarin dayana naik transportasi umum... Naik tj turun di halte tosari naik mrt turun di hi https://t.co/wPQJ54GCjd,1988826071727509613,https://pbs.twimg.com/media/G5m6xdNbYAAxRcf.jpg,,in,,0,2,0,https://x.com/undefined/status/1988826071727509613,1227755727122358273,
1988815791572373745,Thu Nov 13 03:46:49 +0000 2025,41,Kalau dari Kajang camne nakgi mytown naik mrt?,1988815791572373745,,,in,,0,6,1,https://x.com/undefined/status/1988815791572373745,1752323599162290176,
1988576566360658091,Thu Nov 13 02:57:50 +0000 2025,0,@tanyarlfes naik kereta aja nder dari garut-jakarta kalo mau main ke monas bisa turun di st gambir tinggal jalan atau naik ojol. kalau mau main ke blok m gitu cari kereta yg turun di st jatinegara lanjut krl ke st sudirman naik mrt deh sampe blok m,1988803461765534111,,tanyarlfes,in,,1,2,0,https://x.com/undefined/status/1988803461765534111,1169226361828831233,
1988797352539562242,Thu Nov 13 02:45:34 +0000 2025,0,Semalam kami berempat ngumpul di kawasan HI. Jam 7-8 malam bubaran ada yang ke Cinere Cibubur Grogol dan Kuningan. Ada yang naik MRT LRT Taksol dan Ojol Sekitar 30 menitan semua udah pulang. 10 tahun yang lalu mana bisa?,1988800377425391689,,glennmars,in,,0,0,0,https://x.com/undefined/status/1988800377425391689,25065219,
1987849402065797286,Thu Nov 13 02:31:51 +0000 2025,0,@scrnsyt HOOOOOWWW???? Gue bertahun-tahun naik krl mrt bawa-bawa laptop sampe sekarang masih aman ajaaa,1988796923504177190,,scrnsyt,in,,0,0,0,https://x.com/undefined/status/1988796923504177190,207417555,
1988780307190095891,Thu Nov 13 01:25:49 +0000 2025,1,naik mrt turun trx bb amik drive pergi pandan indah amik camera order sober bites. 10.30 dah sampai rumah what a quick date ,1988780307190095891,,,in,,0,0,0,https://x.com/undefined/status/1988780307190095891,401395968,
1988772730796380205,Thu Nov 13 00:56:39 +0000 2025,0,Hari2 gue naik mrt mau di selak lewat antrian barisan mana kek bodoamat krl pun jg begitu. Posisinya aja gatau wkwk kalo tau mah gaada bedanya,1988772967829176693,,nafkahinseokjin,in,,0,0,0,https://x.com/undefined/status/1988772967829176693,1423874958036410371,
1988772730796380205,Thu Nov 13 00:55:43 +0000 2025,0,Drama pagi setiap naik mrt ribut sesama perempuan. Heran ya kaum2 cwe nih kalo pagi senggol2 aja ribet. Mood pagi orang yg b aja jd ikut berubah,1988772730796380205,,,in,,0,1,0,https://x.com/undefined/status/1988772730796380205,1423874958036410371,
1988639849855754494,Wed Nov 12 21:49:50 +0000 2025,0,@nkcraa_ Langsung saja naik 7A jurusan Lebak Bulus turun di Stasiun MRT Fatmawati Indomaret,1988725951698727412,,nkcraa_,in,,0,1,0,https://x.com/undefined/status/1988725951698727412,1364050922775605250,
1988639849855754494,Wed Nov 12 21:15:17 +0000 2025,0,@nkcraa_ Silahkan naik KRL jurusan Kampung Bandan via Manggarai turun di BNI City lalu naik MRT jurusan Lebak Bulus turun di Fatmawati Indomaret,1988717259028852779,,nkcraa_,in,,0,0,0,https://x.com/undefined/status/1988717259028852779,1364050922775605250,
1988659858758148274,Wed Nov 12 17:28:16 +0000 2025,0,setelah gedubgak gedubruk dari fatmawati naik mrt terkahir cuma sampe blok m,1988660125259952335,,koyotepungkanji,in,,0,0,0,https://x.com/undefined/status/1988660125259952335,1072083823800737792,
1988614713585111200,Wed Nov 12 16:54:55 +0000 2025,0,@peach00long naik mrt krn kita gatau kapan hari sial kena macet,1988651732344471765,,peach00long,in,,0,1,0,https://x.com/undefined/status/1988651732344471765,1134082893670543361,
1988573909508383137,Wed Nov 12 16:47:22 +0000 2025,0,@bluepeachezz kasian anank salah naik mrt coba kalo ashanty gimana,1988649835868876828,,bluepeachezz,in,,0,0,0,https://x.com/undefined/status/1988649835868876828,1014113187774386176,
1988637765613891703,Wed Nov 12 15:59:25 +0000 2025,0,moots ada yang tau gaa ke balai sarbini dari stasiun sudirman mending naik mrt atau tj?,1988637765613891703,,,in,,0,0,0,https://x.com/undefined/status/1988637765613891703,1491994218029785089,
1988531064948547829,Wed Nov 12 15:24:43 +0000 2025,0,@teuraly Jalan-jalan naik MRT udah bisa? ,1988629033630797874,,teuraly,in,,0,0,0,https://x.com/undefined/status/1988629033630797874,1573944115330707456,
1988627940121227594,Wed Nov 12 15:20:22 +0000 2025,0,yuk minggu dari blok M naik mrt geser dikit jos @chobthisud,1988627940121227594,,,in,,0,1,0,https://x.com/undefined/status/1988627940121227594,1543920145021644801,
1988618743732113900,Wed Nov 12 14:49:11 +0000 2025,0,ina dalam series membolang dan membelang edisi follow fellow exhibition (feat. kak shab kak saras kak dian dan ofkors nanad) bonus: ngebolang ke blokm naik mrt https://t.co/AOhBkSJThX,1988620094163812742,https://pbs.twimg.com/media/G5j_bkxaEAAwsS_.jpg,manisnyadokyeom,in,,1,1,0,https://x.com/undefined/status/1988620094163812742,730363862940164096,
1988611353284894880,Wed Nov 12 14:26:50 +0000 2025,0,@mentholollly mrt memang 24 jam sejuk . kadang sampai rasa nak bawak selimut g keje sebab i hari2 sejam naik mrt ,1988614467308093804,,mentholollly,in,,0,1,0,https://x.com/undefined/status/1988614467308093804,1612571778,
1988611575343915014,Wed Nov 12 14:15:20 +0000 2025,0,haritu lepas habis concert powerbank habis bateri bateri pulak dah low i balik naik mrt then tido sepanjangnya sampai arrived then amik grab with 4% bateri nasib sempat amik,1988611575343915014,,,in,,0,0,0,https://x.com/undefined/status/1988611575343915014,1249801633640230912,
1988607721386426498,Wed Nov 12 14:00:01 +0000 2025,1,#Foto Pekerja ber-KTP DKI Jakarta gratis naik TransJakarta MRT dan LRT. Ada syarat-syarat yang harus dipenuhi. Harap dicatat! &gt;&gt; https://t.co/uTu9Zffpn5 Foto: Andhika Prasetia/detikFinance #detikfinance #KTP #DKI #Transum https://t.co/y9hXolzubA,1988607721386426498,https://pbs.twimg.com/media/G5h2WYBaUAAsXO2.jpg,,in,,0,0,0,https://x.com/undefined/status/1988607721386426498,135795460,
1988595181797724598,Wed Nov 12 13:10:12 +0000 2025,0,MRT aj itungannya dh boncos klo lu naik dri dukuh atas ke blok m sekali jalan abis 8k. PP 16k. Dikali 5 hari kerja itu itungannya dh boros loh Blom lg biasanya org naik MRT/LRT adalah kebanyakan org2 transitan KRL,1988595181797724598,,,in,,0,0,0,https://x.com/undefined/status/1988595181797724598,1625108598,
1988591826325139603,Wed Nov 12 12:56:52 +0000 2025,0,gais mau cerita deh waktu Sabtu kmrn yg gue abis kerja langsung nonton Rony itu tuh pas di jalan ketemu mas2 gitu. awalnya nih org nanya kalo ke Sudirman turun dmn kalo naik MRT. dan pas bgt gue dari Cipete tuh mau ke Sudirman jadi yauda gue bilang ayo bareng aja sm gue kan ya,1988591826325139603,,,in,,0,1,0,https://x.com/undefined/status/1988591826325139603,1345893862342938624,
1988582353019732226,Wed Nov 12 12:43:10 +0000 2025,0,Baliknya naik MRT... Kek segala tragedi terjadi disini macem-macem lah pokoknya. Kalo kata hana gapapa lah. Ichigo ichie https://t.co/ncc6gZ7eAU,1988588378309513448,https://pbs.twimg.com/media/G5jik4saMAABz8L.jpg,hppydoyii,in,,0,1,0,https://x.com/undefined/status/1988588378309513448,1279030165746487296,
1988582905539645502,Wed Nov 12 12:22:11 +0000 2025,0,Ini biasanya naik mrt udaah sampe rumaah eh ini naik TJ setengah perjalanan kerumah juga belum ,1988583098477666411,,_yichaa,in,,0,0,0,https://x.com/undefined/status/1988583098477666411,1437798642283270146,
1988581320256295150,Wed Nov 12 12:15:07 +0000 2025,0,jujur pas ke sg awal tahun 2024 tuh kek betul2 nekat tapi abis itu bangga dikit woi pertama kali kesono sendirian cari tau naik mrt gimana2 pengen balik lagi kesana,1988581320256295150,,,in,,0,1,0,https://x.com/undefined/status/1988581320256295150,1893575203734888448,
1988575955502399495,Wed Nov 12 11:53:48 +0000 2025,12,Fyi guys nama warungnya Nasi Bebek Khas Madura Bu Khofifah. Kalo cek dimaps bisa naik @Koridor1_TJ bisa turun di Halte Taman Sari paling deket sekitar +-300 m. Kalo dari Mangga Besar +-500 m. Cuman karena ada proyek MRT jalannya jadi sempit dan mesti hati2 sih.,1988575955502399495,,,in,,0,3,3,https://x.com/undefined/status/1988575955502399495,1961016800092852224,
1988573461565112394,Wed Nov 12 11:43:53 +0000 2025,14,Setelah sekian lama akhirnya naik TJ lagi Hari ini berarti aku pakai transum ojol KRL LRT dan TJ.. Tambah MRT lengkap deh https://t.co/mrqxRQEV5d,1988573461565112394,https://pbs.twimg.com/media/G5jVBL7bcAA_a-d.jpg,,in,,0,1,0,https://x.com/undefined/status/1988573461565112394,60945025,
1988565185930391691,Wed Nov 12 11:43:34 +0000 2025,0,@fleurseint Tadi mah MRT. Ini baru mau naik KRL di BNI City. Masih panjang perjalanan ini ,1988573378865979765,,fleurseint,in,,0,1,0,https://x.com/undefined/status/1988573378865979765,1661965413717274624,
1988568509173928399,Wed Nov 12 11:24:13 +0000 2025,6,Rasa nak pengsan naik mrt during peak hour ,1988568509173928399,,,in,,0,1,0,https://x.com/undefined/status/1988568509173928399,731487721407926272,
1988558744565825567,Wed Nov 12 10:45:44 +0000 2025,0,gimane gw naik mrt nya,1988558825671082409,,stiigmatism,in,,0,0,0,https://x.com/undefined/status/1988558825671082409,1867572137802051585,
1988557738763301180,Wed Nov 12 10:41:25 +0000 2025,0,Jadi budak korporat beneran hari ini. Berangkat pagi naik MRT pulang sore naik TJ dan MRT ,1988557738763301180,,,in,,0,0,0,https://x.com/undefined/status/1988557738763301180,1522603776,
1988534302364041590,Wed Nov 12 09:08:17 +0000 2025,1,Kenapa dengan I today eh 1. I sampai awal sgt 6:50pagi mcm tu dh dkt mrt workplace i pastu tetiba salah naik bas??? like salah??? so dah buang masa setengah jam lebih pusing jalan-jalan lol,1988534302364041590,,,in,,0,1,0,https://x.com/undefined/status/1988534302364041590,2302601899,
1988531562539798710,Wed Nov 12 08:57:24 +0000 2025,1,guizzz naik mrt klo ke kby baru turun dmna????,1988531562539798710,,,in,,0,2,0,https://x.com/undefined/status/1988531562539798710,1428684425286459393,
1987933243384185186,Wed Nov 12 07:48:58 +0000 2025,1,@ustronesian kota satelitnya petaling jaya &amp; selangor kak. bagus aman dan rapi banget. transportasi juga mudah disini kak. mereka punya MRT &amp; LRT connecting to KL. upcoming bkl ada MRT3 menghubungkan lebih banyak tempat. pas kerja dulu gw naik mrt less than 30 minutes udah sampai city centre,1988514340735996324,,ustronesian,in,,0,0,0,https://x.com/undefined/status/1988514340735996324,1922956514651938816,
1988501931598512467,Wed Nov 12 07:38:06 +0000 2025,0,@skydermean ak aj naik mrt,1988511604917321927,,skydermean,in,,0,0,0,https://x.com/undefined/status/1988511604917321927,1887343821727645696,
1988410747777675598,Wed Nov 12 07:13:16 +0000 2025,3,@gatras_id @ndeso_ganteng kmaren dulu gw naik Whoosh ke BDG bwat acara seminar ngga ribet kok oper kereta feedernya... anggep aja naik MRT trus mesti pindah ke jalur LRT di Jakarta. secara total waktunya msh jauh lbh cepet drpd naik kendaraan krn macetnya BDG itu lho..,1988505356532936888,,gatras_id,in,,0,2,0,https://x.com/undefined/status/1988505356532936888,217376888,
1988504565893734760,Wed Nov 12 07:10:07 +0000 2025,4, temen2 mau tanya aku perantau baru di daerah kota tangerang (daerah petir) kalo mau ke blok m selain naik krl lanjut mrt naik apa lagi ya yang sekiranya cepet ngga muter2 hehehe thank you guys,1988504565893734760,,,in,,0,9,0,https://x.com/undefined/status/1988504565893734760,1371650588,
1988500893629858048,Wed Nov 12 06:57:29 +0000 2025,5,Sebagai orang yang selalu naik public transport setiap bas layout dia lain lain even mrt bus pun lain https://t.co/sq8wQeOTTV,1988501386070294578,https://pbs.twimg.com/media/G5iTd3ebcAAuDkh.jpg,luvlyshanbin,in,,0,1,0,https://x.com/undefined/status/1988501386070294578,1633450438178766848,
1988290576085831959,Wed Nov 12 06:44:51 +0000 2025,0,@blueberrytrash iyaa ih kukira bakal banyak chinese taunya indian jujur iya bau tp kebanyakan kalo di mrt masih bisa diterima ya krn ada orang mampu buat beli parfume coba kalo naik bis nya aoalagi perbatasan sg-johor beuhh full orang aca aca nehi nehi bau ketek,1988498204376396044,,blueberrytrash,in,,0,0,0,https://x.com/undefined/status/1988498204376396044,1286326135828017154,
1988486923674112188,Wed Nov 12 06:00:01 +0000 2025,1,Hidup di luar negeri bukan cuma soal adaptasi tapi juga efisiensi Untung selama tinggal di Singapura ada Kartu Debit wondr multicurrency. Urus semua transaksi hanya dengan satu kartu. Mulai dari beli kopi naik MRT sampai tarik tunai semua bisa beres Satu rekening https://t.co/qKsK8uXhKj,1988486923674112188,https://pbs.twimg.com/amplify_video_thumb/1988189948823121920/img/CLDbyVgZ7GkVKJ46.jpg,,in,,0,0,0,https://x.com/undefined/status/1988486923674112188,62455266,
1988432255619051600,Wed Nov 12 05:29:27 +0000 2025,0,@piduto ngeri bgt naik mrt mulu nnti dah,1988479230188073328,,piduto,in,,0,2,0,https://x.com/undefined/status/1988479230188073328,1428684425286459393,
1988473874938474711,Wed Nov 12 05:08:10 +0000 2025,0,gua doain yang ngerokok di toilet bantalnya panas terus dan ga dapet bangku kalo naik mrt tj atau krl,1988473874938474711,,,in,,0,0,0,https://x.com/undefined/status/1988473874938474711,1571884217382105088,
1988458754040611188,Wed Nov 12 04:37:38 +0000 2025,0,@skysatur Kak kalo ke bang na naik bts atau mrt deh,1988466191833460983,,skysatur,in,,0,1,0,https://x.com/undefined/status/1988466191833460983,1110158659835682816,
1988453857740108069,Wed Nov 12 03:48:38 +0000 2025,4,Naik MRT pakai merchandise tiket allride terbaru sekarang #TambahEasy! Top up online kapan aja di mana aja dengan allride wallet by GoPay. Gak ada lagi drama antre beli tiket atau top up kartu karena pakai allride tinggal tap langsung jalan tanpa hambatan dengan allride wallet https://t.co/AGyuGMUa3Q,1988453857740108069,https://pbs.twimg.com/media/G5hoHqjacAAV2WO.jpg,,in,,0,1,0,https://x.com/undefined/status/1988453857740108069,78847590,
1988441626579005700,Wed Nov 12 03:00:01 +0000 2025,1,detikers MRT Jakarta x GoPay x Tahilalats bikin inovasi alat pembayaran baru buat naik MRT Jakarta. Menurut detikers lebih cepet mana nih? Ada yang udah pernah coba pake allride charm? Sharing yuk di kolom komentar! #detikfinance #mrtjakarta #Tap https://t.co/twxWAE7lmi,1988441626579005700,https://pbs.twimg.com/amplify_video_thumb/1988202309160235009/img/woZCKeuiJdcruVed.jpg,,in,,0,0,1,https://x.com/undefined/status/1988441626579005700,135795460,
1988426761483547110,Wed Nov 12 02:00:57 +0000 2025,0,apa nextnya naik mrt aja yaa biar ga telat mulu gue,1988426761483547110,,,in,,0,0,0,https://x.com/undefined/status/1988426761483547110,256430471,
1987693237545709735,Wed Nov 12 01:09:13 +0000 2025,1,@GuitarsCute iya lagi naik mrt aja tiba2 kedengeran org ngomong jawa,1988413742317793504,,GuitarsCute,in,,0,1,0,https://x.com/undefined/status/1988413742317793504,1972595209604337664,
1988413196601094561,Wed Nov 12 01:07:03 +0000 2025,1,baru pertama kali naik MRT dan bus serame ini... tahun lalu emang masih anomali,1988413196601094561,,,in,,0,0,0,https://x.com/undefined/status/1988413196601094561,62811513,
1988406806075548144,Wed Nov 12 00:44:31 +0000 2025,0,dah berapa kali gue ngalamin kek gini rentetan mobil panjang yang isinya satu mobil satu orang yaelah kata gue naik mrt aje sono atau ga lrt kek dah ketauan ko lo org ada. ngapain gedein gengsi pake mesti bawa mobil segala kalo ujung nya jadi penyumbang kemacetan doang kocak,1988407526984155618,,itsmebilabilu,in,,0,0,0,https://x.com/undefined/status/1988407526984155618,1685269440705998848,
1988401722742763675,Wed Nov 12 00:38:23 +0000 2025,2,@daladom_ms KL - naik MRT LRT pengangkutan awam mantap naik MRT tidur kejap . Tapi kos sara hidup tinggi. Duduk dengan anak dalam bilik kongsi rumah lelaki wanita. JB - pengangkutan awam hauk. Kos sara hidup masih boleh urus. Duduk 1 rumah dengan anak berdua. Pilih nak jalan mana.,1988405981781557528,,daladom_ms,in,,0,2,0,https://x.com/undefined/status/1988405981781557528,3247784660,
1987716938487996458,Wed Nov 12 00:13:14 +0000 2025,0,@Metro_TV Susah emg rakyat KRL. Saya naik MRT tertib semua cuyy,1988399650714644498,,Metro_TV,in,,0,0,0,https://x.com/undefined/status/1988399650714644498,253160424,
1988235032658669896,Wed Nov 12 00:02:45 +0000 2025,0,@edoazhara Kan tiap hari udah naik MRT pak..,1988397012623257714,,edoazhara,in,,0,1,0,https://x.com/undefined/status/1988397012623257714,199248441,
1988247128939098245,Tue Nov 11 23:44:13 +0000 2025,0,nah ini hampir nyasar lagi tuh aku kan belom tau wujudnya MRT sini sama BTS hampirr aja naik MRT wkwkwkw untung nanya dulu tadi sama petugas nya,1988392351937794270,,gitgith_,in,,0,0,0,https://x.com/undefined/status/1988392351937794270,57892204,
1988370952888217823,Tue Nov 11 22:19:11 +0000 2025,0,zaman perfume ni naik mrt/lrt best dah takde orang busuk,1988370952888217823,,,in,,0,1,0,https://x.com/undefined/status/1988370952888217823,1177792069,
1987933243384185186,Tue Nov 11 17:16:57 +0000 2025,1,@stravenues Dan jg sistem transportasinya itu bener2 dipikirin mateng. Turun dari KLIA bisa naik MRT ke KL sentral udah gt terminalnya TBS itu nyambung sama stasiun MRTnya jg. Bener2 terintegrasi semua,1988294889336127809,,periwinklelily,in,,0,0,0,https://x.com/undefined/status/1988294889336127809,1843125715086315520,
1988288909424599262,Tue Nov 11 16:53:11 +0000 2025,0,naik mrt bus ke ni https://t.co/cu6ui9HkrX,1988288909424599262,https://pbs.twimg.com/media/G5fSOTSbcAAlD_f.jpg,,in,,0,1,0,https://x.com/undefined/status/1988288909424599262,1322511666404184064,
1988274330376003656,Tue Nov 11 15:55:15 +0000 2025,0,{mu} girlss disini ada orang jkt ga ya? Mo nanya doong kalo mau ke rspi puri indah tuh harus turun di stasiun mana? Terus masih harus lanjut naik tj/mrt/krl kah? Sender dari luar kota mau ke jkt masih bingung. TIA buat yg udah mau jawaab ,1988274330376003656,,,in,,0,4,0,https://x.com/undefined/status/1988274330376003656,866802272432300032,
1988268358702346572,Tue Nov 11 15:31:31 +0000 2025,1,Magang di bumn beli bunga krisan naik mrt jogging di gbk ke malang,1988268358702346572,,,in,,0,0,0,https://x.com/undefined/status/1988268358702346572,2241188508,
1988217951041057212,Tue Nov 11 14:56:02 +0000 2025,1,@daladom_ms @t13h4sh4h Pergi mana-mana naik MRT LRT . Senang. Cuma KL keras sikit. RM 5.5K msikin bandar.,1988259428127154357,,daladom_ms,in,,0,1,1,https://x.com/undefined/status/1988259428127154357,3247784660,
1988258864660103339,Tue Nov 11 14:53:48 +0000 2025,0,Pertanyaan yg sama denganku tiap naik MRT pulang malam,1988258864660103339,,,in,,0,1,0,https://x.com/undefined/status/1988258864660103339,98141267,
1988258414774939988,Tue Nov 11 14:52:00 +0000 2025,1,PEKERJA SWASTA GAJI DI BAWAH 6 2 JUTA BISA GRATIS NAIK TRANSPORTASI LRT &amp; MRT JAKARTA #dkijakarta https://t.co/5v5f8mPOBO,1988258414774939988,https://pbs.twimg.com/ext_tw_video_thumb/1988258286366584841/pu/img/xTCXj-0tckRKhK3S.jpg,,in,,0,0,0,https://x.com/undefined/status/1988258414774939988,1685556501539328000,
1988257465058910680,Tue Nov 11 14:48:14 +0000 2025,0,Dah lama ga naik Ratangga (MRT) malem2 gini ga nyangka masih rame juga penumpangnya jam segini weh https://t.co/a7C3ASebFm,1988257465058910680,https://pbs.twimg.com/media/G5e1ncFaAAA8t6W.jpg,,in,,0,0,0,https://x.com/undefined/status/1988257465058910680,1961016800092852224,
1988255553429307405,Tue Nov 11 14:40:38 +0000 2025,1,Fot mobil udah baru terus pake supir tapi kamu malah pilih naik mrt pas pulang kerja plsss lucu banget my babyyy #Fourthnattawat #โฟร์ทณัฐวรรธน์ https://t.co/Qbd9kKmDyK,1988255553429307405,https://pbs.twimg.com/media/G5ez4q0bMAAWMzV.jpg,,in,,0,0,0,https://x.com/undefined/status/1988255553429307405,1738949594514677760,
1988255495417954532,Tue Nov 11 14:40:24 +0000 2025,1,Sebenernya kalo dibaca tuh lu korelasinya gak nyambung abis sih But btw kalo lu naik angkutan umum pulang perginya acak-acakan atau berantakan ya jangan disamain ke orang lain WKWK Lagian lu di Jateng kok pede banget ngomongin krl mrt dan orang-orangnya wkwkwk,1988255495417954532,,,in,,0,0,0,https://x.com/undefined/status/1988255495417954532,1068717230228033536,
1988245539687960809,Tue Nov 11 14:00:51 +0000 2025,0,buat cwk2 yg naik krl pls sadar kalian lg naik krl bukan mrt,1988245539687960809,,,in,,0,0,0,https://x.com/undefined/status/1988245539687960809,273825064,
1987849402065797286,Tue Nov 11 13:55:39 +0000 2025,2,@scrnsyt lu kan naik mrt bukan krl kok bisaaaa,1988244234005344423,,scrnsyt,in,,0,0,0,https://x.com/undefined/status/1988244234005344423,1414572163022024704,
1988232209879409030,Tue Nov 11 13:07:53 +0000 2025,0,olahraga yang di maksud adalah naik turun tangga mrt dan keliling blok m,1988232209879409030,,,in,,0,0,0,https://x.com/undefined/status/1988232209879409030,1381962514695479300,
